set_num,name,year,theme_id,num_parts
14127980-1,LEGO NINJAGO The Way Of The Ghost,2015,497,6
14202012-1,LEGO NINJAGO The Hour of Ghosts,2015,497,6
30218-1,Snail,2015,504,6
5002930-1,Hair Accessories,2015,494,6
5002938-1,Stormtrooper Sergeant,2015,158,6
5002941-1,Bionicle Hero Pack,2015,324,6
5004552-1,Super Heroes Avengers Collection,2015,487,6
5004853-1,Star Wars Character Encyclopedia: Updated and Expanded,2015,497,6
71008-11,Fencer,2015,551,6
71008-15,Lady Cyclops,2015,551,6
71008-7,Alien Trooper,2015,551,6
71009-11,Selma,2015,553,6
71009-12,Patty,2015,553,6
71009-15,Smithers,2015,553,6
71009-3,Lisa,2015,553,6
71009-5,Bart,2015,553,6
71009-6,Milhouse,2015,553,6
71009-7,Comic Book Guy,2015,553,6
71010-1,Wolf Guy,2015,552,6
71010-10,Gargoyle,2015,552,6
71010-11,Skeleton Guy,2015,552,6
71010-12,Monster Rocker,2015,552,6
71010-3,Monster Scientist,2015,552,6
851331-1,I Love LEGOLAND Magnet [Female],2015,501,6
5002125-1,Electro,2015,488,5
71008-14,Hot Dog Man,2015,551,5
71009-1,Homer,2015,553,5
71009-10,Hans Moleman,2015,553,5
71009-13,Groundskeeper Willie,2015,553,5
71009-16,Dr Hibbert,2015,553,5
71009-8,Martin,2015,553,5
71009-9,Professor Frink,2015,553,5
71010-14,Banshee,2015,552,5
71010-15,Square Foot,2015,552,5
71010-6,Fly Monster,2015,552,5
79801214-1,Legends of Chima - Quest for Chima,2015,497,5
comcon046-1,All New Captain America (Sam Wilson) - San Diego Comic-Con 2015 Exclusive,2015,487,5
DCSHDVD1-1,Justice League vs Bizarro League DVD/Blu-Ray,2015,501,5
2000702-1,Mindstorms Education (LME) Replacement Pack 3,2015,525,4
30217-1,Forest Polybag : Squirrel,2015,504,4
30217-2,Forest Polybag : Rabbit,2015,504,4
30217-3,Forest Polybag : Deer Fawn,2015,504,4
30217-4,Forest Polybag : Black Bear Cub,2015,504,4
5002947-1,Admiral Yularen,2015,158,4
5004550-1,Speed Champions Collection,2015,601,4
5004870-1,Weldos,2015,586,4
71009-4,Maggie,2015,553,4
DCSHDVD2-1,Justice League: Attack of the Legion of Doom DVD/Blu-ray,2015,501,4
5002948-1,C-3PO,2015,184,3
5004551-1,Mixels Glowkies,2015,584,3
5004553-1,Mixels Infernites,2015,584,3
5004556-1,Mixels Orbitons,2015,584,3
5004868-1,Munchos,2015,586,3
5004869-1,Glorp Corp,2015,586,3
5004554-1,Ultra Agents Collection,2015,303,2
5004557-1,Pirates Collection,2015,154,2
5004558-1,Pirates Collection 2,2015,154,2
5004559-1,Speed Champions Collection 2,2015,601,2
853441-1,Mini-doll Carry Case,2015,501,2
853476-1,Yoda Magnet,2015,501,2
10699-1,Sand Baseplate,2015,621,1
10700-1,Green Baseplate,2015,621,1
10701-1,Gray Baseplate,2015,621,1
5002943-1,Winter Soldier,2015,487,1
5004363-1,Brick USB Flash Drive,2015,501,1
853379-1,Purple Brick Key Chain,2015,503,1
853380-1,Turquoise Brick Key Chain,2015,503,1
853456-1,Martian Manhunter Key Chain,2015,503,1
10623-1,Basic Bricks Large,2015,505,0
2856238-1,Yellow Brick Clock,2015,501,0
5003472-1,Playful Learning Center Pack,2015,516,0
5004279-1,LEGO® 2-stud Red Storage Brick,2015,501,0
5004568-1,Community Transportation Center Pack,2015,516,0
5004569-1,Playful Learning Center Pack,2015,516,0
5004570-1,Creative Builder Center Pack,2015,516,0
5004571-1,Create & Play Center Pack,2015,516,0
5004600-1,Wonder Woman Minifigure Alarm,2015,501,0
5004601-1,Wonder Woman Watch,2015,501,0
5004602-1,Batman Minifigure Link Watch,2015,501,0
5004603-1,Superman Minifigure Link Watch,2015,501,0
5004604-1,Classic Minifigure Link Watch,2015,501,0
5004605-1,Boba Fett Minifigure Watch,2015,501,0
5004606-1,Darth Maul Watch,2015,501,0
5004607-1,Darth Vader Watch,2015,501,0
5004608-1,Luke Skywalker Watch,2015,501,0
5004609-1,Stormtrooper Watch,2015,501,0
5004610-1,Yoda Watch,2015,501,0
5004611-1,Emmet Minifigure Watch,2015,501,0
5004750-1,Kai Key Light,2015,503,0
5004751-1,Wonder Woman Key Light,2015,503,0
5004752-1,Boba Fett Key Light,2015,503,0
5004796-1,Jay Key Light,2015,503,0
5004820-1,Doc McStuffins Collection,2015,648,0
5004854-1,Star Wars in 100 scenes,2015,497,0
5004855-1,Awesome Ideas,2015,497,0
5004906-1,Great LEGO Sets: A Visual History,2015,497,0
5005012-1,Olivia Watch with Mini-Doll,2015,501,0
66494-1,Duplo Super Pack 3 in 1,2015,634,0
66521-1,City Super Pack 3 in 1,2015,52,0
66522-1,City Super Pack 4 in 1,2015,52,0
66523-1,City Super Pack 3-in-1,2015,52,0
66524-1,Duplo Super Pack 3 in 1,2015,634,0
66525-1,Duplo Super Pack 3 in 1,2015,643,0
66526-1,Friends Super Pack 3 in 1,2015,494,0
66533-1,Star Wars Super Pack 3 in 1,2015,158,0
66534-1,Star Wars Super Pack 3 in 1,2015,158,0
66535-1,Battle Pack 2 in 1,2015,158,0
66536-1,Battle Pack 2 in 1,2015,158,0
71008-0,LEGO Minifigures - Series 13 [Random Bag],2015,551,0
71009-0,The Simpsons Series 2 {Random bag},2015,553,0
71010-0,LEGO Minifigures - Series 14 {Random bag},2015,552,0
71010-17,LEGO Minifigures - Series 14 - Complete,2015,552,0
71010-18,LEGO Minifigures - Series 14 - Sealed Box,2015,552,0
850921-1,Legends of Chima Claw,2015,501,0
850951-1,Girl Minifigure Key Chain,2015,503,0
850978-1,Dragon Key Chain,2015,503,0
851002-1,Royal Guard Magnet,2015,501,0
851330-1,I Love LEGOLAND Key Chain,2015,501,0
851335-1,Ninja Sword,2015,501,0
851336-1,Ninja Fork Weapon,2015,501,0
851338-1,Ninja Belt & Throwing Star,2015,501,0
851339-1,Ninja Bandana,2015,501,0
851341-1,LEGO® Elves Playmat,2015,501,0
851343-1,Drinking Bottle,2015,501,0
851345-1,Ninjago Playmat,2015,501,0
851351-1,Ninja Kai Key Chain,2015,503,0
851352-1,Titanium Ninja Zane Key Chain,2015,503,0
851353-1,Anacondrai Kapau Key Chain,2015,503,0
851368-1,Laval Key Chain,2015,503,0
851369-1,Icebite Key Chain,2015,503,0
851393-1,Mermaid Key Chain,2015,503,0
851394-1,Gingerbread Man Key Chain,2015,503,0
851395-1,Robot Key Chain,2015,503,0
851400-1,Upscaled Mug Red,2015,501,0
851417-1,Friends Wall Stickers,2015,501,0
853439-1,Upscaled Mug Purple,2015,501,0
853444-1,Friends Mirror,2015,501,0
853447-1,Ninja Sword & Sheath,2015,501,0
853448-1,Elves Diary,2015,501,0
853449-1,Yoda Key Chain,2015,503,0
853450-1,Emperor's Royal Guard Key Chain,2015,503,0
853451-1,Chewbacca Key Chain,2015,503,0
853461-1,Elves Bag Charm,2015,503,0
853463-1,Swamp Police Key Chain,2015,503,0
853464-1,Swamp Police Drinking Bottle,2015,501,0
853465-1,Upscaled Mug Blue,2015,501,0
853469-1,Wicket Key Chain,2015,503,0
853470-1,R2 D2 Key Chain,2015,503,0
853471-1,C3PO Key Chain,2015,503,0
853472-1,Luke Skywalker Key Chain,2015,503,0
853474-1,Commander Gree Key Chain,2015,503,0
853475-1,Imperial Gunner Key Chain,2015,503,0
9781465420787-1,NINJAGO: Secret World of the Ninja,2015,497,0
9781465429476-1,"Lego DK Readers Level 2 Ninjago-Ninja, Go!",2015,497,0
9781465430120-1,Lego DK Readers Level 2 DC Super Heroes-Amazing Battles!,2015,497,0
9781465430137-1,Lego DK Readers Level 3 DC Super Heroes-Batman's Missions,2015,497,0
9781465435491-1,FRIENDS: The Adventure Guide,2015,497,0
9781465435514-1,DK Ultimate Sticker Collection-Star Wars Mighty Minifigures,2015,497,0
9781465435897-1,LEGO FRIENDS: Build Your Own Adventure,2015,497,0
9781465435903-1,LEGO NINJAGO: Build Your Own Adventure,2015,497,0
9781465436832-1,LEGO: I Love That Minifigure,2015,497,0
9781465436849-1,Lego DK Adventures Friends-Let's Explore!,2015,497,0
9781465437945-1,Lego DK Readers Level 2 Star Wars-Free the Galaxy,2015,497,0
9781465440099-1,Star Wars: Small Scenes from a Big Galaxy,2015,497,0
BIGBOX-1,The Ultimate Battle for Chima,2015,598,0
75827-1,Firehouse Headquarters,2016,607,4639
40179-1,Personalised Mosaic Portrait,2016,277,4501
10253-1,Big Ben,2016,673,4167
71040-1,The Disney Castle,2016,608,4079
75159-1,Death Star,2016,158,4023
42055-1,Bucket Wheel Excavator,2016,7,3929
42056-1,Porsche 911 GT3 RS,2016,1,2704
76052-1,Batman Classic TV Series - Batcave,2016,484,2526
10251-1,Brick Bank,2016,155,2383
45802-1,Animal Allies,2016,398,2167
75098-1,Assault on Hoth,2016,174,2141
42054-1,Claas Xerion 5000 Trac VC,2016,1,1976
10654-1,XL Creative Brick Box,2016,621,1599
21128-1,The Village,2016,577,1598
60125-1,Volcano Heavy-Lift Helicopter,2016,52,1274
70596-1,Samurai X Cave Chaos,2016,435,1242
70323-1,Jestro's Volcano Lair,2016,605,1184
2000451-1,The Panama Canal,2016,507,1183
10252-1,Volkswagen Beetle,2016,673,1166
42053-1,Volvo EW 160E,2016,1,1166
4002016-1,50 Years On Track,2016,301,1142
70317-1,The Fortrex,2016,605,1139
41130-1,Amusement Park Roller Coaster,2016,494,1123
76057-1,Spider-Man: Web Warriors Ultimate Bridge Battle,2016,488,1090
70595-1,Ultra Stealth Raider,2016,435,1087
42052-1,Heavy Lift Helicopter,2016,1,1041
21030-1,United States Capitol Building,2016,252,1031
41180-1,Ragana's Magic Shadow Castle,2016,600,1015
10705-1,Creative Building Basket,2016,621,999
45020-1,Creative Lego Brick Set,2016,507,998
21127-1,The Fortress,2016,577,983
75157-1,Captain Rex’s AT-TE,2016,182,969
75158-1,Rebel Combat Frigate,2016,182,934
60110-1,Fire Station,2016,58,920
75151-1,Clone Turbo Tank,2016,168,902
75156-1,Krennic’s Imperial Shuttle,2016,185,861
75826-1,King Pig’s Castle,2016,606,854
41179-1,Queen Dragon's Rescue,2016,600,832
60124-1,Volcano Exploration Base,2016,52,823
4000022-1,LEGO Truck Show,2016,301,810
76051-1,Super Hero Airport Battle,2016,482,802
31052-1,Vacation Getaways,2016,672,792
21029-1,Buckingham Palace,2016,252,779
41134-1,Heartlake Performance School,2016,494,772
21307-1,Caterham Seven 620R,2016,576,770
21305-1,Maze,2016,576,769
70594-1,The Lighthouse Siege,2016,435,768
76055-1,Batman: Killer Croc Sewer Smash,2016,484,757
60130-1,Prison Island,2016,61,753
70605-1,Misfortune's Keep,2016,435,753
75876-1,Porsche 919 Hybrid and 917K Pit Lane,2016,601,742
75149-1,Resistance X-Wing Fighter,2016,184,739
10254-1,Winter Holiday Train,2016,227,735
41122-1,Adventure Camp Tree House,2016,494,726
21125-1,The Jungle Tree House,2016,577,706
75150-1,Vader’s TIE Advanced vs. A-Wing Starfighter,2016,182,701
41176-1,The Secret Market Place,2016,600,700
60104-1,Airport Passenger Terminal,2016,53,692
60103-1,Airport Air Show,2016,53,678
75875-1,Ford F-150 Raptor & Ford Model A Hot Rod,2016,601,671
70322-1,Axl's Tower Carrier,2016,605,668
70316-1,Jestro's Evil Mobile,2016,605,658
75155-1,Rebel U-Wing Fighter,2016,185,657
70590-1,Airjitzu Battle Grounds,2016,436,655
42050-1,Drag Racer,2016,1,647
75140-1,Resistance Troop Transporter,2016,184,645
75825-1,Piggy Pirate Ship,2016,606,616
41135-1,Livi's Pop Star House,2016,494,612
21028-1,New York City,2016,253,597
41126-1,Heartlake Riding Club,2016,494,588
41178-1,The Dragon Sanctuary,2016,600,587
10702-1,Creative Building Set,2016,621,582
76054-1,Batman: Scarecrow Harvest of Fear,2016,484,561
70593-1,The Green NRG Dragon,2016,435,560
21124-1,The End Portal,2016,577,558
75147-1,StarScavenger,2016,613,557
75828-1,Ecto1 & 2,2016,607,554
21306-1,Yellow Submarine,2016,576,553
75154-1,TIE Striker,2016,185,541
40161-1,What Am I?,2016,502,536
70326-1,The Black Knight Mech,2016,605,529
75148-1,Encounter on Jakku,2016,184,529
31051-1,Lighthouse Point,2016,672,527
76049-1,Avenjet Space Mission,2016,487,521
76046-1,Heroes of Justice: Sky High Battle,2016,482,516
70321-1,General Magmar's Siege Machine of Doom,2016,605,514
60132-1,Service Station,2016,63,513
21308-1,Adventure Time,2016,576,496
41068-1,Arendelle Castle Celebration,2016,579,475
42049-1,Mine Loader,2016,1,475
31050-1,Corner Deli,2016,672,467
70604-1,Tiger Widow Island,2016,435,449
75153-1,AT-ST Walker,2016,185,448
75874-1,Chevrolet Camaro Drag Race,2016,601,448
76059-1,Spider-Man: Doc Ock's Tentacle Trap,2016,488,445
41119-1,Heartlake Cupcake Cafe,2016,494,443
41175-1,Fire Dragon's Lava Cave,2016,600,441
70592-1,Salvage M.E.C.,2016,435,439
41133-1,Amusement Park Bumper Cars,2016,494,423
60109-1,Fire Boat,2016,58,413
4000023-1,Jiaxing Factory 2016,2016,301,407
75139-1,Battle on Takodana,2016,184,407
70589-1,Rock Roader,2016,435,406
31053-1,Treehouse Adventures,2016,672,387
75152-1,Imperial Assault Hovertank,2016,185,385
75824-1,Pig City Teardown,2016,606,385
41125-1,Horse Vet Trailer,2016,494,379
60112-1,Fire Engine,2016,58,375
70327-1,The King's Mech,2016,605,374
41067-1,Belle's Enchanted Castle,2016,579,373
31048-1,Lakeside Lodge,2016,672,370
60111-1,Fire Utility Truck,2016,58,367
70315-1,Clay's Rumble Blade,2016,605,366
60102-1,Airport VIP Service,2016,53,364
75145-1,Eclipse Fighter,2016,170,363
76060-1,Doctor Strange's Sanctum Sanctorum,2016,493,358
70602-1,Jay's Elemental Dragon,2016,435,349
41174-1,The Starlight Inn,2016,600,347
42048-1,Race Kart,2016,1,345
70588-1,Titanium Ninja Tumbler,2016,435,340
76048-1,Iron Skull Sub Attack,2016,487,334
21031-1,Burj Khalifa,2016,252,332
60123-1,Volcano Supply Helicopter,2016,52,329
76067-1,Tanker Truck Takedown,2016,493,329
31049-1,Twin Spin Helicopter,2016,672,326
60122-1,Volcano Crawler,2016,52,323
41121-1,Adventure Camp Rafting,2016,494,320
21126-1,The Wither,2016,577,318
41118-1,Heartlake Supermarket,2016,494,316
70314-1,Beast Master's Chaos Chariot,2016,605,312
75142-1,Homing Spider Droid,2016,167,310
76045-1,Kryptonite Interception,2016,482,308
41150-1,Moana's Ocean Voyage,2016,579,307
60119-1,Ferry,2016,59,301
70320-1,Aaron Fox's Aero-Striker V2,2016,605,301
70603-1,Raid Zeppelin,2016,435,294
60133-1,City Advent Calendar 2016,2016,208,290
21027-1,Berlin,2016,253,289
70324-1,Merlok's Library 2.0,2016,605,287
41124-1,Heartlake Puppy Daycare,2016,494,286
76047-1,Black Panther Pursuit,2016,493,286
75146-1,Advent Calendar 2016 Star Wars,2016,209,282
75823-1,Bird Island Egg Heist,2016,606,282
45300-1,WeDo Core Set,2016,521,279
41177-1,The Precious Crystal Mine,2016,600,273
71253-1,Fantastic Beasts and Where to Find Them™ Story Pack,2016,604,261
71242-1,Ghostbusters Story Pack,2016,604,258
45022-1,Community Minifigure Set,2016,507,256
60108-1,Fire Response Unit,2016,58,256
76056-1,Batman: Rescue from Ra's al Ghul,2016,484,256
70325-1,Infernox Captures The Queen,2016,605,251
40222-1,24-in-1 Holiday Countdown,2016,207,250
60117-1,Van & Caravan,2016,63,250
60118-1,Garbage Truck,2016,52,247
31060-1,Airshow Aces,2016,672,246
60131-1,Crooks Island,2016,61,244
41129-1,Amusement Park Hot Dog Van,2016,494,243
40205-1,Elves' Workshop,2016,206,238
70312-1,Lance's Mecha Horse,2016,605,237
41131-1,Advent Calendar 2016 Friends,2016,216,234
75141-1,Kanan's Speeder Bike,2016,182,234
75138-1,Hoth Attack,2016,169,232
70600-1,Ninja Bike Chase,2016,435,231
75137-1,Carbon-Freezing Chamber,2016,169,231
31047-1,Propeller Plane,2016,672,230
41173-1,Elvendale School of Dragons,2016,600,230
76053-1,Gotham City Cycle Chase,2016,484,224
45023-1,Fantasy Minifigure Set,2016,507,223
31046-1,Fast Car,2016,672,222
70601-1,Sky Shark,2016,435,222
41231-1,Harley Quinn to the rescue,2016,617,217
76058-1,Spider-Man: Ghost Rider Team-up,2016,488,217
40223-1,Snowglobe,2016,227,215
60107-1,Fire Ladder Truck,2016,58,214
75135-1,Obi-Wan's Jedi Interceptor,2016,168,214
31045-1,Ocean Explorer,2016,672,213
21026-1,Venice,2016,253,212
41172-1,The Water Dragon Adventure,2016,600,212
40166-1,LEGOLAND Train,2016,425,211
21123-1,The Iron Golem,2016,577,208
70591-1,Kryptarium Prison Breakout,2016,435,206
41149-1,Moana's Island Adventure,2016,579,205
41491-1,Batman & The Joker,2016,610,204
31044-1,Park Animals,2016,672,202
70319-1,Macy's Thunder Mace,2016,605,201
60129-1,Police Patrol Boat,2016,61,200
75136-1,Droid Escape Pod,2016,169,197
40225-1,RIO 2016 MASCOTS,2016,598,196
41117-1,Pop Star TV Studio,2016,494,195
31059-1,Sunset Street Bike,2016,672,194
41128-1,Amusement Park Space Ride,2016,494,194
41110-1,Birthday Party,2016,494,191
71316-1,Umarak the Destroyer,2016,324,190
75871-1,Ford Mustang GT,2016,601,188
70313-1,Moltor's Lava Smasher,2016,605,187
41116-1,Olivia's Exploration Car,2016,494,185
41142-1,Palace Pets Royal Castle,2016,579,185
42047-1,Police Interceptor,2016,1,185
60115-1,4 x 4 Off Roader,2016,64,184
60128-1,Police Pursuit,2016,61,184
60116-1,Ambulance Plane,2016,60,183
10728-1,Mia's Vet Clinic,2016,595,182
40227-1,MSC Ship,2016,598,181
42045-1,Hydroplane Racer,2016,1,180
75873-1,Audi R8 LMS ultra,2016,601,178
76050-1,Crossbones’ Hazard Heist,2016,493,178
41132-1,Heartlake Party Shop,2016,494,176
75870-1,Chevrolet Corvette Z06,2016,601,176
60121-1,Volcano Exploration Truck,2016,52,175
41066-1,Anna & Kristoff's Sleigh Adventure,2016,579,174
41492-1,Iron Man & Cpt. America,2016,610,174
41127-1,Amusement Park Arcade,2016,494,173
10725-1,Lost Temple,2016,591,172
71310-1,Umarak the Hunter,2016,324,172
42046-1,Getaway Racer,2016,1,170
71311-1,Kopaka and Melum - Unity set,2016,324,170
75120-1,K-2SO,2016,185,169
75822-1,Piggy Plane Attack,2016,606,168
75872-1,Audi R18 e-tron quattro,2016,601,168
41493-1,Black Panther & Dr. Strange,2016,610,167
40207-1,Year Of The Monkey,2016,206,165
10724-1,Batman & Superman vs. Lex Luthor,2016,482,164
40204-1,Pilgrim's Feast,2016,231,163
10805-1,Around the World,2016,504,162
6176782-1,Escape the Space Slug,2016,598,161
45019-1,Creative Lego Duplo Brick Set,2016,516,160
60134-1,Fun in the park - City People Pack,2016,52,160
60101-1,Airport Cargo Plane,2016,53,156
40206-1,Santa,2016,227,155
40201-1,Valentines Cupid Dog,2016,232,150
40203-1,Vampire and Bat,2016,230,150
41065-1,Rapunzel's Best Day Ever,2016,579,144
71309-1,Onua Uniter of Earth,2016,324,144
10727-1,Emma's Ice Cream Truck,2016,595,136
40226-1,Birthday Buddy,2016,22,133
40228-1,Geoffrey & Friends,2016,598,133
71308-1,Tahu Uniter of Fire,2016,324,132
31043-1,Chopper transporter,2016,672,124
71302-1,Akida Creature of Water,2016,324,120
71247-1,Harry Potter Team Pack,2016,604,119
40220-1,London Bus,2016,22,117
10729-1,Cinderella's Carriage,2016,591,116
2000715-1,WeDo 2.0 Replacement Pack,2016,521,115
71228-1,The Ghostbusters Level Pack,2016,604,115
41120-1,Adventure Camp Archery,2016,494,114
71313-1,Lava Beast,2016,324,114
42044-1,Display Team Jet,2016,1,113
75131-1,Resistance Trooper Battle Pack,2016,184,112
40202-1,Easter Chick,2016,229,111
10820-1,"Creative Building Basket, Multi Color",2016,504,110
41111-1,Party Train,2016,494,109
71314-1,Storm Beast,2016,324,109
75134-1,Galactic Empire™ Battle Pack,2016,158,109
41115-1,Emma's Creative Workshop,2016,494,108
40221-1,Fountain,2016,22,105
75121-1,Imperial Death Trooper,2016,185,105
60113-1,Rally Car,2016,63,104
75119-1,Sergeant Jyn Erso,2016,185,104
75127-1,The Ghost,2016,159,104
71245-1,Adventure Time Level Pack,2016,604,102
71315-1,Quake Beast,2016,324,102
5005174-1,Build Your Own Adventure,2016,497,101
70331-1,Ultimate Macy,2016,605,101
71244-1,Sonic the Hedgehog™ Level Pack,2016,604,101
75115-1,Poe Dameron,2016,184,101
75133-1,Rebel Alliance Battle Pack,2016,158,101
31042-1,Super Soarer,2016,672,100
11911-1,LEGO City: Build Your Own Adventure,2016,52,99
75116-1,Finn,2016,184,98
41140-1,Daisy's Beauty Salon,2016,579,97
70599-1,Cole's Dragon,2016,435,97
71235-1,Midway Arcade™ Level Pack,2016,604,96
71246-1,Adventure Time Team Pack,2016,604,96
70318-1,The Glob Lobber,2016,605,95
76065-1,Mighty Micros: Captain America vs. Red Skull,2016,482,95
60114-1,Race Boat,2016,52,94
71256-1,Gremlins™ Team Pack,2016,604,94
71312-1,Ekimu the Mask Maker,2016,324,94
70311-1,Chaos Catapult,2016,605,93
75128-1,TIE Advanced Prototype,2016,182,93
10722-1,Snake Showdown,2016,591,92
60127-1,Prison Island Starter Set,2016,61,92
71229-1,DC Comics Team Pack,2016,604,92
75126-1,First Order Snowspeeder,2016,184,91
40165-1,Minifigure Wedding Favor Set,2016,408,90
60106-1,Fire Starter Set,2016,58,90
71306-1,Pohatu Uniter of Stone,2016,324,90
76044-1,Clash of the Heroes,2016,482,90
71300-1,Uxar Creature of Jungle,2016,324,89
75132-1,First Order Battle Pack,2016,184,88
76063-1,Mighty Micros: The Flash™ vs. Captain Cold™,2016,482,88
71307-1,Gali Uniter of Water,2016,324,87
75125-1,Resistance X-Wing Fighter,2016,184,87
10804-1,Jungle,2016,632,86
75117-1,Kylo Ren,2016,184,86
41123-1,Foal's Washing Station,2016,494,85
76064-1,Mighty Micros: Spider-Man vs. Green Goblin,2016,482,85
75113-1,Rey,2016,184,84
75129-1,Wookiee Gunship,2016,182,84
60120-1,Volcano Starter Set,2016,52,83
70332-1,Ultimate Aaron,2016,605,82
75118-1,Captain Phasma,2016,184,82
60100-1,Airport Starter Set,2016,53,81
75114-1,First Order Stormtrooper,2016,184,81
41171-1,Emily Jones & the Baby Wind Dragon,2016,600,80
71301-1,Ketar Creature of Stone,2016,324,80
76066-1,Mighty Micros: Hulk vs. Ultron,2016,482,80
41141-1,Pumpkin's Royal Carriage,2016,579,79
71305-1,Lewa Uniter of Jungle,2016,324,79
76061-1,Mighty Micros: Batman vs. Catwoman,2016,482,79
30474-1,Reindeer,2016,227,77
71303-1,Ikir Creature of Fire,2016,324,77
76062-1,Mighty Micros: Robin™ vs. Bane™,2016,482,77
70310-1,Knighton Battle Blaster,2016,605,76
71248-1,Mission: Impossible™ Level Pack,2016,604,76
75130-1,AT-DP,2016,182,76
70333-1,Ultimate Robin,2016,605,75
70337-1,Ultimate Lance,2016,605,75
71304-1,Terak Creature of Earth,2016,324,74
75821-1,Piggy Car Escape,2016,606,74
